rog,rmsd,sasa
9.468189239501953,0.8839948773384094,2122.5322265625
9.398580551147461,0.8857989311218262,2084.3720703125
9.49120807647705,1.0391618013381958,2103.713134765625
9.396851539611816,0.9733431935310364,2122.31005859375
9.20602035522461,0.9670700430870056,2069.515625
9.505873680114746,1.2501744031906128,2115.9140625
9.389504432678223,1.2033921480178833,2085.834228515625
9.631842613220215,1.241580605506897,2097.09814453125
9.37747573852539,1.1187633275985718,2091.39208984375
9.295133590698242,1.0297341346740723,2104.94921875
9.356894493103027,0.9602330327033997,2138.098388671875
9.239335060119629,1.0927397012710571,2126.273193359375
9.254979133605957,0.9524232149124146,2115.356689453125
9.135501861572266,1.0626925230026245,2099.009521484375
9.1610107421875,1.014503836631775,2058.13037109375
9.133434295654297,1.132016658782959,2111.67431640625
9.321518898010254,1.0030039548873901,2104.21875
9.25788688659668,0.9638082981109619,2056.264892578125
9.12405776977539,1.0559064149856567,2055.0693359375
9.02363395690918,1.1066908836364746,2083.59521484375
8.895980834960938,1.3214361667633057,2020.5430908203125
8.78758716583252,1.1544057130813599,1967.4608154296875
8.76843547821045,1.2834031581878662,1994.4573974609375
8.822341918945313,1.5449070930480957,2015.596435546875
8.699987411499023,1.4116709232330322,2027.5172119140625
8.695358276367188,1.385289192199707,2011.0833740234375
8.647774696350098,1.3886502981185913,1982.7447509765625
8.612606048583984,1.4124491214752197,1950.993408203125
8.601118087768555,1.409450888633728,1950.9381103515625
8.640190124511719,1.3671488761901855,1943.4781494140625
8.894469261169434,1.3811616897583008,1997.994384765625
8.933330535888672,1.2897613048553467,2023.471923828125
8.919331550598145,1.1307340860366821,2042.942626953125
8.716568946838379,1.1838905811309814,1961.29296875
9.021801948547363,1.1929842233657837,1991.701416015625
8.831494331359863,1.2254029512405396,1964.7486572265625
8.79458236694336,1.2738933563232422,1935.3182373046875
8.944784164428711,1.3556829690933228,2006.8319091796875
8.747406959533691,1.1997357606887817,1934.9580078125
8.745945930480957,1.0264025926589966,1925.01220703125
8.790308952331543,1.060798168182373,1969.915283203125
8.657527923583984,0.9758766293525696,1899.7445068359375
8.578490257263184,1.0462580919265747,1959.6746826171875
8.864459991455078,0.9916196465492249,2009.4375
8.94918155670166,0.9608049392700195,2047.297119140625
8.636453628540039,0.9593782424926758,1974.8280029296875
8.98252010345459,1.0722371339797974,2046.4886474609375
8.929581642150879,1.0089881420135498,2087.0166015625
9.098011016845703,1.091054916381836,2032.4068603515625
9.070084571838379,1.0895593166351318,2015.513916015625
8.975436210632324,1.1078211069107056,2065.275634765625
9.130980491638184,0.9309516549110413,2105.107177734375
8.978484153747559,1.0241241455078125,2070.6806640625
9.169917106628418,0.89700847864151,2128.268798828125
9.19362735748291,0.8304821252822876,2054.59912109375
9.004820823669434,0.7987759113311768,2033.263671875
9.208821296691895,0.874355673789978,2138.24365234375
9.079599380493164,1.0425007343292236,2130.38525390625
9.046823501586914,1.008782148361206,2104.729248046875
8.836823463439941,0.8774353861808777,2030.8319091796875
9.008886337280273,0.8873335719108582,2087.823974609375
9.207887649536133,0.8645750880241394,2089.413818359375
9.035510063171387,0.9415777921676636,2065.801513671875
9.006540298461914,0.9258805513381958,2083.803955078125
9.130240440368652,0.9839637279510498,2100.340576171875
9.158206939697266,0.9367938041687012,2094.0166015625
9.18380355834961,1.05741286277771,2054.765625
9.195329666137695,1.157936692237854,2073.357177734375
9.13008975982666,0.9350913763046265,2049.56640625
9.1201753616333,1.11212158203125,2073.340576171875
9.007630348205566,0.8802055716514587,2108.558349609375
8.79692554473877,1.1438325643539429,1992.840087890625
8.940408706665039,1.0821490287780762,2036.4071044921875
9.029685020446777,0.9802337884902954,2092.8603515625
9.068868637084961,0.9922624230384827,2031.689697265625
9.155089378356934,0.9072104096412659,2082.74755859375
9.114398002624512,0.9386300444602966,2053.78125
9.0001220703125,0.9746536016464233,2044.9071044921875
8.984342575073242,1.1255779266357422,2023.2171630859375
8.752968788146973,1.2502237558364868,1963.178466796875
9.040633201599121,1.2894867658615112,2061.443603515625
8.895407676696777,1.0390384197235107,2032.866455078125
8.877785682678223,1.0261410474777222,2009.771728515625
9.220155715942383,1.0622727870941162,2048.5712890625
9.131707191467285,1.0313080549240112,2062.437255859375
9.164196968078613,0.8992168307304382,2135.10546875
8.906785011291504,1.0395623445510864,2047.297607421875
9.218864440917969,1.1497786045074463,2069.939208984375
9.0546236038208,1.00142240524292,2076.287109375
8.945979118347168,1.0503623485565186,1997.1219482421875
8.78260612487793,1.1462825536727905,1980.938232421875
8.994763374328613,1.0739612579345703,2060.6162109375
8.94929027557373,1.0905605554580688,1997.3275146484375
8.813973426818848,1.122676968574524,2032.847412109375
8.716756820678711,1.0597825050354004,2008.6328125
8.723562240600586,1.1605000495910645,2023.9781494140625
8.735297203063965,1.1864244937896729,1992.8896484375
8.94404411315918,1.1579830646514893,2011.8431396484375
9.162403106689453,1.2065504789352417,2037.8037109375
9.121905326843262,1.1904932260513306,2051.19970703125
9.140554428100586,1.213497281074524,2024.5211181640625
9.257363319396973,1.1176402568817139,2067.997314453125
9.172173500061035,1.0444594621658325,2117.077392578125
9.232733726501465,1.0604358911514282,2072.01806640625
9.470787048339844,1.178890585899353,2088.58740234375
9.411011695861816,1.1698740720748901,2117.216064453125
9.31154727935791,1.0599099397659302,2077.656005859375
9.234495162963867,0.9535707235336304,2068.12451171875
9.2410888671875,0.9819069504737854,2074.125732421875
9.287392616271973,1.0629862546920776,2124.6396484375
9.150252342224121,1.0710774660110474,2110.681396484375
9.403215408325195,1.0449224710464478,2119.419677734375
9.266338348388672,1.066035509109497,2043.4432373046875
9.433655738830566,0.9989246129989624,2121.853515625
9.622513771057129,1.2307159900665283,2162.199462890625
9.551384925842285,1.2699873447418213,2130.932373046875
9.343634605407715,1.0966423749923706,2114.045166015625
9.372851371765137,1.1168092489242554,2134.044677734375
9.617326736450195,1.2108914852142334,2204.25634765625
9.635125160217285,1.369756817817688,2172.750732421875
9.600936889648438,1.3239853382110596,2264.34033203125
9.522353172302246,1.2451304197311401,2128.19189453125
9.700231552124023,0.9595224261283875,2196.1962890625
9.756205558776855,1.038352370262146,2195.1962890625
9.418412208557129,1.1467416286468506,2091.788818359375
9.616003036499023,1.3631958961486816,2051.280517578125
9.726004600524902,1.4127328395843506,2171.913818359375
9.743143081665039,1.6083226203918457,2072.470458984375
9.851698875427246,1.6266098022460938,2078.91845703125
9.580397605895996,1.4942138195037842,2065.075439453125
9.343942642211914,1.3999861478805542,2027.047119140625
9.644757270812988,1.4062446355819702,2074.20068359375
9.571821212768555,1.467926263809204,2063.26611328125
9.648772239685059,1.3308603763580322,2079.986572265625
9.441726684570313,1.1974643468856812,2074.663818359375
9.395662307739258,1.302426815032959,2047.4451904296875
9.350054740905762,1.5631483793258667,2040.8353271484375
9.353083610534668,1.6255282163619995,2030.1441650390625
9.282889366149902,1.5526756048202515,2014.960693359375
9.481168746948242,1.4832710027694702,2096.904296875
9.378222465515137,1.4608277082443237,2067.462158203125
9.548154830932617,1.7412235736846924,2058.3447265625
9.295710563659668,1.3667657375335693,2039.291748046875
9.34630298614502,1.4568074941635132,2031.5174560546875
9.55504322052002,1.3477526903152466,2050.2939453125
9.370587348937988,1.196096420288086,2051.246826171875
9.490922927856445,1.165050745010376,2064.127685546875
9.465872764587402,1.3127681016921997,2021.8997802734375
9.308793067932129,1.4363272190093994,2023.908203125
9.395756721496582,1.4995076656341553,2092.312255859375
9.333390235900879,1.5543464422225952,2046.4095458984375
9.382598876953125,1.298774003982544,2037.4310302734375
9.545573234558105,1.2129064798355103,2117.247314453125
9.40920352935791,1.3207998275756836,2040.735595703125
9.751358985900879,1.309991717338562,2135.27734375
9.437657356262207,1.5437525510787964,2105.809814453125
9.507830619812012,1.500765323638916,2091.604248046875
9.671704292297363,1.5475088357925415,2129.5693359375
9.7554931640625,1.6499420404434204,2121.676513671875
9.886025428771973,1.6341651678085327,2129.50341796875
9.955936431884766,1.6381936073303223,2127.418701171875
10.22131061553955,1.8924669027328491,2157.70458984375
10.217947006225586,1.5097824335098267,2135.2236328125
10.008234024047852,1.624149203300476,2115.279541015625
10.045473098754883,1.3167895078659058,2140.606201171875
10.37339973449707,1.7045249938964844,2150.83349609375
10.24625301361084,1.6690747737884521,2192.0166015625
10.302133560180664,1.537230372428894,2184.37451171875
10.510690689086914,1.6897616386413574,2211.425048828125
10.239205360412598,1.7742674350738525,2231.888916015625
10.103947639465332,1.6180379390716553,2140.63134765625
9.920552253723145,1.3369439840316772,2183.18896484375
10.048788070678711,1.6387051343917847,2153.082763671875
10.453012466430664,1.5818839073181152,2187.257568359375
10.31137466430664,1.5334382057189941,2128.95849609375
10.479121208190918,1.712233543395996,2141.537109375
10.337584495544434,1.4621458053588867,2192.4541015625
10.446992874145508,1.862901210784912,2150.712890625
10.362726211547852,1.5745500326156616,2146.739990234375
10.485304832458496,1.7523332834243774,2175.772705078125
10.64936351776123,1.7874888181686401,2118.5615234375
10.457005500793457,1.7316267490386963,2100.89892578125
10.534322738647461,1.797532081604004,2102.83544921875
10.157957077026367,1.7540779113769531,2115.16064453125
10.430364608764648,1.8474303483963013,2117.665283203125
10.302733421325684,1.6923093795776367,2111.688720703125
10.176471710205078,1.6830641031265259,2092.275634765625
9.916656494140625,1.4468129873275757,2100.93701171875
9.954977035522461,1.2683703899383545,2096.415283203125
10.135003089904785,1.4210975170135498,2110.466796875
9.9151029586792,1.272442102432251,2107.67333984375
9.983506202697754,1.4745471477508545,2079.6396484375
9.958654403686523,1.4028781652450562,2103.921142578125
10.069747924804688,1.3356422185897827,2138.213134765625
9.967199325561523,1.520096778869629,2154.98193359375
9.782840728759766,1.5313167572021484,2101.8896484375
9.917424201965332,1.4193354845046997,2153.3994140625
9.956483840942383,1.1727983951568604,2106.794189453125
9.863940238952637,1.1320682764053345,2152.593994140625
9.612106323242188,1.0704654455184937,2100.135986328125
9.738282203674316,0.998643159866333,2109.305419921875
9.53981876373291,1.169530987739563,2100.849609375
9.618243217468262,1.4906463623046875,2079.812255859375
9.668245315551758,1.1861814260482788,2085.682861328125
9.565722465515137,1.1396722793579102,2138.19140625
9.61972713470459,1.0421849489212036,2157.911376953125
9.837559700012207,1.1204450130462646,2202.4091796875
9.701805114746094,1.2732641696929932,2120.387939453125
9.886800765991211,1.3807154893875122,2185.052490234375
10.019758224487305,1.1668262481689453,2183.302978515625
9.637261390686035,1.1462634801864624,2157.258056640625
9.741326332092285,1.157449722290039,2179.700927734375
9.86395263671875,1.2763792276382446,2223.50830078125
9.609914779663086,1.392749547958374,2130.33251953125
9.945322036743164,1.287429928779602,2195.341796875
9.581867218017578,1.1839829683303833,2131.751953125
9.50809097290039,1.1099491119384766,2146.443603515625
9.442736625671387,1.1743030548095703,2144.78173828125
9.564169883728027,1.2907614707946777,2181.482177734375
9.444228172302246,1.177756905555725,2109.566650390625
9.555615425109863,1.1644229888916016,2157.78564453125
9.677021026611328,1.104046106338501,2135.961181640625
9.716508865356445,1.0597888231277466,2177.8115234375
9.576882362365723,1.0705063343048096,2150.94091796875
9.481240272521973,1.0264266729354858,2083.864990234375
9.552170753479004,1.014222264289856,2150.00927734375
9.80756950378418,1.1159675121307373,2156.187255859375
9.993768692016602,1.0565212965011597,2204.42578125
9.865550994873047,1.142336130142212,2143.02490234375
9.938218116760254,1.187302589416504,2177.178955078125
9.994613647460938,1.1593996286392212,2170.239013671875
9.785602569580078,1.1938023567199707,2149.53515625
9.788677215576172,1.0939170122146606,2173.765869140625
9.680495262145996,1.1427699327468872,2157.47509765625
9.930841445922852,1.3498340845108032,2154.435791015625
10.091521263122559,1.4431530237197876,2271.281494140625
9.728073120117188,1.4344143867492676,2158.911865234375
9.699848175048828,1.5541678667068481,2201.625732421875
9.510382652282715,1.5038949251174927,2175.853515625
9.648717880249023,1.3666473627090454,2213.199951171875
9.508374214172363,1.3073447942733765,2194.0947265625
9.315770149230957,1.315839171409607,2163.088623046875
9.57174015045166,1.3442529439926147,2154.5341796875
9.598231315612793,1.299926519393921,2187.251953125
9.644638061523438,1.3017284870147705,2150.749267578125
9.344805717468262,1.1656811237335205,2144.37744140625
9.273686408996582,1.2205253839492798,2121.290771484375
9.155472755432129,1.22410249710083,2113.0009765625
9.236513137817383,1.3051505088806152,2188.205322265625
9.751153945922852,1.4741255044937134,2236.79052734375
8.933374404907227,1.6425361633300781,2115.388427734375
9.136245727539063,1.3790068626403809,2175.198486328125
8.629947662353516,1.3648878335952759,2075.145751953125
8.768243789672852,1.2494840621948242,2104.730224609375
8.597952842712402,1.3832972049713135,2086.58154296875
8.558999061584473,1.3862495422363281,2090.177490234375
8.718449592590332,1.4393149614334106,2128.17138671875
8.837347030639648,1.3409205675125122,2116.8984375
8.793245315551758,1.2741154432296753,2173.547119140625
8.667765617370605,1.3221971988677979,2109.648681640625
8.741862297058105,1.3166446685791016,2128.749755859375
8.599115371704102,1.4279632568359375,2072.392822265625
9.88005256652832,1.5726401805877686,2367.1240234375
8.965210914611816,1.5667059421539307,2133.686767578125
8.789737701416016,1.4551409482955933,2109.9541015625
8.700135231018066,1.529868721961975,2099.253662109375
8.92617416381836,1.5859935283660889,2144.8095703125
9.140979766845703,1.6326676607131958,2174.070556640625
8.953453063964844,1.6679092645645142,2101.25830078125
8.991378784179688,1.7829347848892212,2157.674072265625
8.891767501831055,1.461445689201355,2158.649169921875
8.990042686462402,1.5447674989700317,2178.486083984375
8.907390594482422,1.5432076454162598,2109.96240234375
8.942727088928223,1.9638762474060059,2155.14990234375
8.513425827026367,1.739437222480774,2024.46826171875
8.868844032287598,1.7154839038848877,2100.38427734375
9.018409729003906,1.4288156032562256,2154.31201171875
8.942889213562012,1.5409126281738281,2078.10205078125
8.66489028930664,1.6046541929244995,2046.991455078125
8.705645561218262,1.8987118005752563,2066.243896484375
8.94432544708252,1.8542563915252686,2125.788818359375
9.036993980407715,1.8354750871658325,2140.05517578125
8.954939842224121,1.7430627346038818,2114.68115234375
9.331937789916992,1.8961293697357178,2190.73828125
9.081128120422363,1.8142229318618774,2165.76123046875
8.949519157409668,1.597203016281128,2182.771728515625
9.212770462036133,1.7533154487609863,2198.066650390625
9.281665802001953,2.0098471641540527,2173.589111328125
9.220292091369629,1.930918574333191,2172.175537109375
9.182028770446777,2.0256564617156982,2194.936767578125
9.262883186340332,1.9700666666030884,2129.386474609375
9.175365447998047,1.7161349058151245,2167.513427734375
9.41128921508789,1.766331672668457,2177.304931640625
9.282875061035156,1.9522466659545898,2177.64208984375
9.384227752685547,1.810076117515564,2189.452880859375
9.480267524719238,1.656172513961792,2193.91650390625
9.162301063537598,1.5873286724090576,2208.20361328125
8.859957695007324,1.5190198421478271,2121.09130859375
8.821091651916504,1.5291780233383179,2108.946533203125
8.825072288513184,1.7537951469421387,2084.834716796875
9.03357219696045,1.5774977207183838,2097.728271484375
9.142065048217773,1.4916727542877197,2207.375732421875
9.164266586303711,1.426560640335083,2179.64013671875
9.72623062133789,1.4141666889190674,2261.19775390625
9.540104866027832,1.3078008890151978,2236.12744140625
9.564676284790039,1.3960094451904297,2188.908935546875
9.474080085754395,1.5001639127731323,2203.701171875
9.337016105651855,1.3828256130218506,2159.45703125
9.469825744628906,1.5717886686325073,2200.843017578125
9.576058387756348,1.4616562128067017,2200.140869140625
9.353693008422852,1.4348241090774536,2132.79296875
9.48568058013916,1.5885603427886963,2132.8486328125
9.255820274353027,1.272340178489685,2171.48779296875
9.29037094116211,1.4212470054626465,2159.1220703125
9.650520324707031,1.4164259433746338,2188.124755859375
9.616677284240723,1.5685243606567383,2163.011474609375
9.225625991821289,1.4696258306503296,2117.89306640625
9.17459487915039,1.5100977420806885,2156.362060546875
9.101232528686523,1.3553529977798462,2188.494384765625
9.109271049499512,1.646158218383789,2163.876220703125
9.14348316192627,1.5424654483795166,2180.667236328125
9.216217994689941,1.507062315940857,2156.734375
9.116049766540527,1.4536008834838867,2150.804443359375
9.16970157623291,1.5060806274414063,2151.1298828125
9.136455535888672,1.3311210870742798,2192.121826171875
8.745241165161133,1.3191803693771362,2058.368408203125
8.69483470916748,1.2389055490493774,2047.294921875
8.686883926391602,1.3271431922912598,2040.13671875
8.616264343261719,1.2618118524551392,2085.670654296875
8.968060493469238,1.4444444179534912,2145.3310546875
8.800591468811035,1.4802920818328857,2145.60400390625
8.646245956420898,1.3673388957977295,2080.853759765625
8.358850479125977,1.4225393533706665,2018.758544921875
8.307968139648438,1.320993423461914,2077.8408203125
8.394659996032715,1.4151190519332886,2161.21728515625
8.391777038574219,1.422678828239441,2109.13818359375
8.987170219421387,1.22639000415802,2252.1435546875
8.53605842590332,1.324716329574585,2059.9111328125
8.226834297180176,1.424912691116333,2048.08447265625
8.263175964355469,1.4812768697738647,2025.220458984375
8.806041717529297,1.289109468460083,2176.813232421875
8.221386909484863,1.4145071506500244,2033.2706298828125
8.026731491088867,1.3053150177001953,2055.978515625
8.138749122619629,1.483176827430725,2059.580810546875
8.251986503601074,1.249513864517212,2088.564453125
8.282831192016602,1.4976242780685425,2040.5357666015625
8.145915985107422,1.4304953813552856,2017.9305419921875
8.342870712280273,1.4775197505950928,2085.386962890625
8.630680084228516,1.4084396362304688,2122.40478515625
8.517123222351074,1.2169766426086426,2021.2633056640625
8.424360275268555,1.2621134519577026,2025.3348388671875
8.42702579498291,1.3302537202835083,2028.124267578125
8.455399513244629,1.4315719604492188,2114.654052734375
8.424968719482422,1.3167285919189453,2095.75830078125
8.387226104736328,1.2661997079849243,2085.42822265625
8.455638885498047,1.322434663772583,2096.395751953125
8.471986770629883,1.3127378225326538,2120.355224609375
8.242831230163574,1.4773576259613037,2063.599853515625
8.4890718460083,1.4658265113830566,2084.216552734375
8.212385177612305,1.5273350477218628,1994.9683837890625
8.488183975219727,1.3848013877868652,2117.722412109375
8.555255889892578,1.3220477104187012,2081.021240234375
8.710107803344727,1.317681908607483,2077.12109375
8.568436622619629,1.545018196105957,2062.92431640625
8.719280242919922,1.500119686126709,2188.42333984375
8.732852935791016,1.323198914527893,2128.254150390625
8.7635498046875,1.3360337018966675,2118.353759765625
8.650959014892578,1.207313060760498,2171.983642578125
8.759016036987305,1.1207646131515503,2130.05859375
8.559173583984375,1.1984578371047974,2092.66357421875
8.571510314941406,1.3564685583114624,2081.618896484375
8.445475578308105,1.2445900440216064,2097.799560546875
8.26801872253418,1.2795900106430054,2029.2230224609375
8.483211517333984,1.3177707195281982,2100.85302734375
8.433110237121582,1.229203462600708,2051.6689453125
8.881321907043457,1.3030917644500732,2187.96484375
8.937836647033691,1.3080170154571533,2166.0888671875
8.938754081726074,1.2611846923828125,2181.802490234375
8.803021430969238,1.305423617362976,2130.200927734375
8.82857608795166,1.358380913734436,2150.635986328125
8.602799415588379,1.3395897150039673,2168.237060546875
8.977755546569824,1.466401219367981,2130.030517578125
8.678354263305664,1.4915438890457153,2126.85302734375
8.604458808898926,1.3356472253799438,2086.70703125
8.41542911529541,1.1551413536071777,2090.720458984375
8.22289752960205,1.2137917280197144,2056.228759765625
8.443861961364746,1.2637697458267212,2058.281494140625
8.3115816116333,1.2640565633773804,2068.946533203125
